code,road_name,bus_description,bus_services,mrt_lrt_station,success,timestamp
11159,C'wealth Ave,Aft Ch of Our Saviour,"51, 51, 111, 111, 145, 145, 186, 186, 195, 195, 970, 970",,True,2025-09-15T01:45:59.877186
21321,Jln Boon Lay,UTOC Engrg,"249, 249",,True,2025-09-15T01:47:20.422982
13091,River Valley Rd,Aft Kim Yam Rd,"32, 32, 54, 54, 139, 139, 195, 195",,True,2025-09-15T01:46:17.316993
21329,Jln Boon Lay,Opp UTOC Engrg,"249, 249",,True,2025-09-15T01:47:20.814555
04029,Bencoolen St,Bef Bencoolen Stn Exit A,"64, 64, 65, 65, 139, 139",,True,2025-09-15T01:45:14.456817
69099,Sang Nila Utama Rd,Blk 227,"148, 148",,True,2025-09-15T01:45:08.245120
21029,Jln Ahmad Ibrahim,Aft Corp Pl,"30, 30, 49, 49, 98M, 98M, 154, 154, 178, 178, 240, 240",,True,2025-09-15T01:47:08.701602
32129,Lim Chu Kang Rd,Bef Old Choa Chu KaNG Rd,"975, 975",,True,2025-09-15T01:44:38.180273
65739,Sentul Wk,Teck Lee Stn Exit A,"117, 117, 117M, 117M",,True,2025-09-15T01:45:06.934284
21261,Quality Rd,Aft Chin Bee Ave,"79, 79, 246, 246",,True,2025-09-15T01:47:15.725760
13062,River Valley Rd,Stellar RV,"32, 32, 139, 139, 970, 970",,True,2025-09-15T01:46:13.349496
11001,Ghim Moh Rd,Opp Ghim Moh Ter,"92, 92, 100, 100, 111, 111",,True,2025-09-15T01:45:59.212162
69009,Sentul Wk,Punggol Coast Int,"34, 34, 117, 117, 117M, 117M",,True,2025-09-15T01:45:08.119547
13063,River Valley Rd,RV Suites,"14, 14, 65, 65",,True,2025-09-15T01:46:13.477544
32121,Lim Chu Kang Rd,Aft Old Choa Chu Kang Rd,"975, 975",,True,2025-09-15T01:44:37.700743
04159,Victoria St,Aft CHIJMES,"2, 2, 12, 12, 12e, 12e, 33, 33, 147, 147, 190, 190",,True,2025-09-15T01:45:19.419024
15191,Pasir Panjang Rd,Pasir Panjang Stn/FC,"10, 10, 30, 30, 51, 51, 143, 143, 175, 175, 176, 176, 188, 188",,True,2025-09-15T01:46:28.179318
06049,Outram Rd,Bef Outram Flyover,"33, 33, 63, 63, 121, 121, 122, 122, 851, 851, 970, 970",,True,2025-09-15T01:45:26.784114
18051,Ayer Rajah Ave,one-north Stn,"91, 91",,True,2025-09-15T01:46:49.318475
10431,Lengkok Bahru,Enabling Village,"139, 139",,True,2025-09-15T01:45:53.770702
13021,Holland Rd,Aft Min of Foreign Affairs,"7, 7, 75, 75, 77, 77, 105, 105, 106, 106, 123, 123, 174, 174",,True,2025-09-15T01:46:10.413215
12209,Clementi Ave 6,Opp LogisHub @ Clementi,"185, 185, 189, 189",,True,2025-09-15T01:46:07.190756
20131,West Coast Rd,S'pore Food Ind Bldg,"30, 30, 51, 51, 143, 143, 176, 176, 655, 655",,True,2025-09-15T01:47:06.231451
21229,Corporation Rd,Opp S'pore A'space Mfg,"30, 30, 49, 49, 98, 98, 98M, 98M, 178, 178",,True,2025-09-15T01:47:14.714378
10049,Kg Bahru Rd,Opp Kampong Bahru Ter,"2, 2, 12, 12, 54, 54, 61, 61, 122, 122, 124, 124, 143, 143, 147, 147, 166, 166, 167, 167, 174, 174, 190, 190, 196, 196, 197, 197, 961, 961, 961M, 961M",,True,2025-09-15T01:45:45.293324
16209,Pasir Panjang Rd,Horizon Residences,"10, 10, 30, 30, 51, 51, 143, 143, 188, 188, 200, 200",,True,2025-09-15T01:46:42.805399
82251,Haig Rd,Tg Katong Pr Sch,"135, 135",,True,2025-09-15T01:45:09.399402
82259,Haig Rd,Opp Tg Katong Pr Sch,"135, 135",,True,2025-09-15T01:45:13.257571
10041,Kg Bahru Rd,Bef Kampong Bahru Ter,"2, 2, 12, 12, 54, 54, 61, 61, 122, 122, 124, 124, 143, 143, 147, 147, 166, 166, 167, 167, 174, 174, 190, 190, 196, 196, 197, 197, 961, 961, 961M, 961M",,True,2025-09-15T01:45:43.518580
07571,Middle Rd,Sunshine Plaza,"56, 56",,True,2025-09-15T01:45:38.276069
11169,C'wealth Ave,C'wealth Stn Exit B/C,"32, 32, 61, 61, 100, 100, 105, 105, 111, 111, 122, 122, 145, 145, 147, 147, 195, 195, 196, 196, 198, 198, 970, 970",,True,2025-09-15T01:46:04.218859
08079,Prinsep St,Sch of The Arts,"64, 64, 65, 65, 131, 131, 139, 139, 147, 147, 166, 166, 857, 857",,True,2025-09-15T01:45:40.432148
16049,Pasir Panjang Rd,Whitehaven,"10, 10, 30, 30, 51, 51, 143, 143, 183, 183, 188, 188, 200, 200",,True,2025-09-15T01:46:33.440866
05012,Eu Tong Sen St,Bef Pearl's Hill Terr,"54, 54, 124, 124, 143, 143, 147, 147, 166, 166, 190, 190, 851, 851, 851e, 851e, 970, 970",,True,2025-09-15T01:45:22.452523
10011,New Bridge Rd,Bef Neil Rd,"2, 2, 12, 12, 12e, 12e, 54, 54, 122, 122, 124, 124, 143, 143, 147, 147, 174, 174, 174e, 174e, 190, 190, 961, 961, 961M, 961M",,True,2025-09-15T01:45:42.317836
04019,Bencoolen St,Opp Bencoolen Stn Exit B,"131, 131, 147, 147, 166, 166, 857, 857",,True,2025-09-15T01:45:15.028111
19071,Dover Rd,Opp ACS Independent,"33, 33, 74, 74, 166, 166, 196, 196, 667, 667",,True,2025-09-15T01:46:59.914844
21241,Boon Lay Ave,Blk 216 CP,"174, 174, 174e, 174e, 198, 198, 502, 502, 502A, 502A",,True,2025-09-15T01:47:15.856267
12201,Clementi Ave 6,LogisHub @ Clementi,"185, 185, 189, 189",,True,2025-09-15T01:46:06.244385
19059,Dover Rd,UTown - RC4,"33, 33, 196, 196",,True,2025-09-15T01:46:56.313947
07351,Lavender St,Arc 380,"13, 13, 67, 67, 133, 133, 141, 141, 145, 145",,True,2025-09-15T01:45:29.475129
18159,Portsdown Rd,one-north Stn/Galaxis,"191, 191",,True,2025-09-15T01:46:55.882532
07241,Lavender St,Bef S'goon Rd,"145, 145",,True,2025-09-15T01:45:27.417261
18151,Portsdown Rd,Opp one-north Stn/Galaxis,"191, 191",,True,2025-09-15T01:46:55.454692
04339,River Valley Rd,Fort Canning Stn Exit B,"32, 32, 54, 54, 195, 195",,True,2025-09-15T01:45:21.206183
05239,Neil Rd,Bef The Pinnacle @Duxton,"61, 61, 166, 166, 197, 197",,True,2025-09-15T01:45:25.593762
18059,Ayer Rajah Ave,Opp one-north Stn,"91, 91",,True,2025-09-15T01:46:53.679915
19089,Dover Rd,ACS Independent,"33, 33, 74, 74, 166, 166, 196, 196, 667, 667",,True,2025-09-15T01:47:01.585013
20021,AYE,NEWest,"97, 97, 154, 154, 197, 197, 198, 198, 201, 201",,True,2025-09-15T01:47:02.364413
50341,Towner Rd,Opp Blk 108C,"140, 140",,True,2025-09-15T01:44:57.523282
21151,Jurong Port Rd,CWT Distripk,"79, 79, 98, 98",,True,2025-09-15T01:47:08.608798
50339,Mcnair Rd,Opp Blk 122,"140, 140",,True,2025-09-15T01:44:53.600877
40501,Tengah Gdn Ave,Blk 131D,"872, 872",,True,2025-09-15T01:44:53.438967
