code,road_name,bus_description,bus_services,mrt_lrt_station,success,timestamp
50341,Towner Rd,Opp Blk 108C,"140, 140",,True,2025-09-29T01:41:43.012708
13069,River Valley Rd,RV Residences,"14, 14, 32, 32, 65, 65, 139, 139, 970, 970",,True,2025-09-29T01:43:03.149499
50361,Towner Rd,Opp Hong Wen Sch,"140, 140",,True,2025-09-29T01:41:43.768143
21329,Jln Boon Lay,Opp UTOC Engrg,"249, 249",,True,2025-09-29T01:44:09.163530
16101,Science Pk Rd,Inst of Micro-electronics,"183, 183",,True,2025-09-29T01:43:26.407637
19059,Dover Rd,UTown - RC4,"33, 33, 196, 196",,True,2025-09-29T01:43:44.739853
21321,Jln Boon Lay,UTOC Engrg,"249, 249",,True,2025-09-29T01:44:08.740980
10287,Alexandra Rd,Opp Cycle & Carriage,"33, 33, 64, 64, 120, 120, 145, 145",,True,2025-09-29T01:42:41.302084
20029,AYE,Opp NEWest,"97, 97, 154, 154, 197, 197, 198, 198, 201, 201",,True,2025-09-29T01:43:51.798688
18051,Ayer Rajah Ave,one-north Stn,"91, 91",,True,2025-09-29T01:43:38.481215
08079,Prinsep St,Sch of The Arts,"64, 64, 65, 65, 131, 131, 139, 139, 147, 147, 166, 166, 857, 857",,True,2025-09-29T01:42:28.884310
16049,Pasir Panjang Rd,Whitehaven,"10, 10, 30, 30, 51, 51, 143, 143, 183, 183, 188, 188, 200, 200",,True,2025-09-29T01:43:20.200866
10431,Lengkok Bahru,Enabling Village,"139, 139",,True,2025-09-29T01:42:42.391175
10011,New Bridge Rd,Bef Neil Rd,"2, 2, 12, 12, 12e, 12e, 54, 54, 122, 122, 124, 124, 143, 143, 147, 147, 174, 174, 174e, 174e, 190, 190, 961, 961, 961M, 961M",,True,2025-09-29T01:42:28.328038
04019,Bencoolen St,Opp Bencoolen Stn Exit B,"131, 131, 147, 147, 166, 166, 857, 857",,True,2025-09-29T01:41:58.697027
32139,Lim Chu Kang Rd,Aft Chinese & Muslim Cemy,"975, 975",,True,2025-09-29T01:41:22.636343
17099,Clementi Rd,UTown - Cendana,"33, 33, 96, 96, 151, 151, 183, 183, 196, 196",,True,2025-09-29T01:43:33.202396
14501,Telok Blangah St 31,Opp Blk 91A,"120, 120, 124, 124",,True,2025-09-29T01:43:13.649638
12201,Clementi Ave 6,LogisHub @ Clementi,"185, 185, 189, 189",,True,2025-09-29T01:42:56.140763
10499,Spooner Rd,Kampong Bahru Ter,"2, 2, 12, 12, 12e, 12e, 54, 54, 120, 120, 122, 122, 174, 174, 174e, 174e, 190, 190",,True,2025-09-29T01:42:47.393428
