code,road_name,bus_description,bus_services,mrt_lrt_station,success,timestamp
10439,Lengkok Bahru,Opp Enabling Village,"139, 139",,True,2025-08-04T02:08:16.738159
16041,Pasir Panjang Rd,Opp Luxe Ville,"10, 10, 30, 30, 51, 51, 143, 143, 183, 183, 188, 188, 200, 200",,True,2025-08-04T02:08:53.506928
21261,Quality Rd,Aft Chin Bee Ave,"79, 79, 246, 246",,True,2025-08-04T02:09:40.335929
15191,Pasir Panjang Rd,Pasir Panjang Stn/FC,"10, 10, 30, 30, 51, 51, 143, 143, 175, 175, 176, 176, 188, 188",,True,2025-08-04T02:08:48.966387
14129,Telok Blangah Rd,HarbourFront Stn Exit A,"10, 10, 30, 30, 30e, 30e, 57, 57, 61, 61, 65, 65, 80, 80, 97, 97, 97e, 97e, 100, 100, 123M, 123M, 131, 131, 143, 143, 145, 145, 166, 166, 855, 855",,True,2025-08-04T02:08:41.767631
14539,Beach View Rd,Beach Stn Ter,"123, 123",,True,2025-08-04T02:08:48.779289
16209,Pasir Panjang Rd,Horizon Residences,"10, 10, 30, 30, 51, 51, 143, 143, 188, 188, 200, 200",,True,2025-08-04T02:09:03.131054
14501,Telok Blangah St 31,Opp Blk 91A,"120, 120, 124, 124",,True,2025-08-04T02:08:46.468876
65211,Punggol Pl,Bef Punggol Int,"117, 117, 117M, 117M",,True,2025-08-04T02:07:24.113332
32131,Lim Chu Kang Rd,Bef Chinese & Muslim Cemy,"975, 975",,True,2025-08-04T02:07:11.265592
04331,River Valley Rd,Bef Fort Canning Stn,"32, 32, 54, 54, 195, 195",,True,2025-08-04T02:07:42.908647
21029,Jln Ahmad Ibrahim,Aft Corp Pl,"30, 30, 49, 49, 98M, 98M, 154, 154, 178, 178, 240, 240",,True,2025-08-04T02:09:32.204494
16101,Science Pk Rd,Inst of Micro-electronics,"183, 183",,True,2025-08-04T02:09:00.782053
04339,River Valley Rd,Fort Canning Stn Exit B,"32, 32, 54, 54, 195, 195",,True,2025-08-04T02:07:44.236762
20021,AYE,NEWest,"97, 97, 154, 154, 197, 197, 198, 198, 201, 201",,True,2025-08-04T02:09:24.512380
12201,Clementi Ave 6,LogisHub @ Clementi,"185, 185, 189, 189",,True,2025-08-04T02:08:28.649249
18059,Ayer Rajah Ave,Opp one-north Stn,"91, 91",,True,2025-08-04T02:09:13.593604
07518,Bencoolen St,Opp NAFA Campus 3,"56, 56, 131, 131, 147, 147, 166, 166, 857, 857, 980, 980",,True,2025-08-04T02:07:57.287970
21151,Jurong Port Rd,CWT Distripk,"79, 79, 98, 98",,True,2025-08-04T02:09:32.185182
32129,Lim Chu Kang Rd,Bef Old Choa Chu KaNG Rd,"975, 975",,True,2025-08-04T02:07:11.163034
21511,Chin Bee Ave,Bef Chin Bee Rd,"79, 79",,True,2025-08-04T02:09:54.902297
08079,Prinsep St,Sch of The Arts,"64, 64, 65, 65, 131, 131, 139, 139, 147, 147, 166, 166, 857, 857",,True,2025-08-04T02:08:02.421573
12209,Clementi Ave 6,Opp LogisHub @ Clementi,"185, 185, 189, 189",,True,2025-08-04T02:08:29.318137
14509,Telok Blangah St 31,Blk 92B,"124, 124",,True,2025-08-04T02:08:47.284378
13099,River Valley Rd,Bef Kim Yam Rd,"32, 32, 54, 54, 139, 139, 195, 195",,True,2025-08-04T02:08:41.190775
16091,AYE,NUS Sports Ctr,"97, 97, 197, 197, 198, 198, 963, 963, 963e, 963e",,True,2025-08-04T02:08:55.863396
07351,Lavender St,Arc 380,"13, 13, 67, 67, 133, 133, 141, 141, 145, 145",,True,2025-08-04T02:07:54.294626
04159,Victoria St,Aft CHIJMES,"2, 2, 12, 12, 12e, 12e, 33, 33, 147, 147, 190, 190",,True,2025-08-04T02:07:41.146525
32121,Lim Chu Kang Rd,Aft Old Choa Chu Kang Rd,"975, 975",,True,2025-08-04T02:07:11.184701
07359,Lavender St,Opp Arc 380,"13, 13, 67, 67, 133, 133, 141, 141, 145, 145",,True,2025-08-04T02:07:55.393831
65739,Sentul Wk,Teck Lee Stn Exit A,"117, 117, 117M, 117M",,True,2025-08-04T02:07:26.727437
10011,New Bridge Rd,Bef Neil Rd,"2, 2, 12, 12, 12e, 12e, 54, 54, 122, 122, 124, 124, 143, 143, 147, 147, 174, 174, 174e, 174e, 190, 190, 961, 961, 961M, 961M",,True,2025-08-04T02:08:04.181849
69099,Sang Nila Utama Rd,Blk 227,"148, 148",,True,2025-08-04T02:07:31.983367
82251,Haig Rd,Tg Katong Pr Sch,"135, 135",,True,2025-08-04T02:07:34.051564
13063,River Valley Rd,RV Suites,"14, 14, 65, 65",,True,2025-08-04T02:08:34.722852
10499,Spooner Rd,Kampong Bahru Ter,"2, 2, 12, 12, 12e, 12e, 54, 54, 120, 120, 122, 122, 174, 174, 174e, 174e, 190, 190",,True,2025-08-04T02:08:19.783266
07517,Bencoolen St,ibis S'pore on Bencoolen,"64, 64, 65, 65, 139, 139",,True,2025-08-04T02:07:55.532784
07241,Lavender St,Bef S'goon Rd,"145, 145",,True,2025-08-04T02:07:50.397206
16099,AYE,Opp NUS Sports Ctr,"97, 97, 197, 197, 198, 198, 963, 963, 963e, 963e",,True,2025-08-04T02:08:55.990598
17171,C'wealth Ave West,Clementi Stn Exit A/Mall,"14, 14, 52, 52, 78, 78, 96, 96, 105, 105, 106, 106, 147, 147, 154, 154, 156, 156, 165, 165, 166, 166, 175, 175, 183, 183, 185, 185, 189, 189, 201, 201, 285, 285",,True,2025-08-04T02:09:10.364994
05239,Neil Rd,Bef The Pinnacle @Duxton,"61, 61, 166, 166, 197, 197",,True,2025-08-04T02:07:48.075926
07529,Jln Besar,Jln Besar Stn Exit A,"23, 23, 64, 64, 65, 65, 67, 67, 130, 130, 139, 139, 147, 147, 170, 170, 857, 857",,True,2025-08-04T02:08:00.537953
69009,Sentul Wk,Punggol Coast Int,"34, 34, 117, 117, 117M, 117M",,True,2025-08-04T02:07:31.125562
06049,Outram Rd,Bef Outram Flyover,"33, 33, 63, 63, 121, 121, 122, 122, 851, 851, 970, 970",,True,2025-08-04T02:07:49.096797
21171,Corporation Rd,Opp Corp Pl,"30, 30, 79, 79, 98, 98, 154, 154, 178, 178",,True,2025-08-04T02:09:32.308829
11169,C'wealth Ave,C'wealth Stn Exit B/C,"32, 32, 61, 61, 100, 100, 105, 105, 111, 111, 122, 122, 145, 145, 147, 147, 195, 195, 196, 196, 198, 198, 970, 970",,True,2025-08-04T02:08:26.656347
21381,Jurong West Ave 2,St. Joseph's Hme,"157, 157",,True,2025-08-04T02:09:47.802668
13091,River Valley Rd,Aft Kim Yam Rd,"32, 32, 54, 54, 139, 139, 195, 195",,True,2025-08-04T02:08:39.541115
13062,River Valley Rd,Stellar RV,"32, 32, 139, 139, 970, 970",,True,2025-08-04T02:08:34.366889
21359,Jln Boon Lay,Aft ST Kinetics,"79, 79, 246, 246, 249, 249",,True,2025-08-04T02:09:47.952564
04019,Bencoolen St,Opp Bencoolen Stn Exit B,"131, 131, 147, 147, 166, 166, 857, 857",,True,2025-08-04T02:07:37.323229
21461,Jln Tukang,Bef Tukang Innovation Dr,"246, 246",,True,2025-08-04T02:09:53.518198
17099,Clementi Rd,UTown - Cendana,"33, 33, 96, 96, 151, 151, 183, 183, 196, 196",,True,2025-08-04T02:09:07.046509
10041,Kg Bahru Rd,Bef Kampong Bahru Ter,"2, 2, 12, 12, 54, 54, 61, 61, 122, 122, 124, 124, 143, 143, 147, 147, 166, 166, 167, 167, 174, 174, 190, 190, 196, 196, 197, 197, 961, 961, 961M, 961M",,True,2025-08-04T02:08:06.238947
13069,River Valley Rd,RV Residences,"14, 14, 32, 32, 65, 65, 139, 139, 970, 970",,True,2025-08-04T02:08:35.479452
65731,Sentul Wk,Teck Lee Stn Exit B,"117, 117, 117M, 117M",,True,2025-08-04T02:07:26.702825
10431,Lengkok Bahru,Enabling Village,"139, 139",,True,2025-08-04T02:08:16.421594
13021,Holland Rd,Aft Min of Foreign Affairs,"7, 7, 75, 75, 77, 77, 105, 105, 106, 106, 123, 123, 174, 174",,True,2025-08-04T02:08:33.415546
21351,Jln Boon Lay,Bef Boon Lay Way,"79, 79, 246, 246, 249, 249",,True,2025-08-04T02:09:47.345216
21389,Jurong West Ave 2,Opp St. Joseph's Hme,"157, 157",,True,2025-08-04T02:09:52.632322
16049,Pasir Panjang Rd,Whitehaven,"10, 10, 30, 30, 51, 51, 143, 143, 183, 183, 188, 188, 200, 200",,True,2025-08-04T02:08:54.139239
82259,Haig Rd,Opp Tg Katong Pr Sch,"135, 135",,True,2025-08-04T02:07:33.907226
21241,Boon Lay Ave,Blk 216 CP,"174, 174, 174e, 174e, 198, 198, 502, 502, 502A, 502A",,True,2025-08-04T02:09:40.440440
18011,Alexandra Rd,Aft HortPark,"51, 51, 61, 61, 93, 93, 97, 97, 100, 100, 120, 120, 166, 166, 963, 963",,True,2025-08-04T02:09:10.209415
20131,West Coast Rd,S'pore Food Ind Bldg,"30, 30, 51, 51, 143, 143, 176, 176, 655, 655",,True,2025-08-04T02:09:26.600034
10109,Jln Bt Merah,Bt Merah Sec Sch,"14, 14, 147, 147, 196, 196, 197, 197, 855, 855, 961, 961, 961M, 961M",,True,2025-08-04T02:08:10.600191
05012,Eu Tong Sen St,Bef Pearl's Hill Terr,"54, 54, 124, 124, 143, 143, 147, 147, 166, 166, 190, 190, 851, 851, 851e, 851e, 970, 970",,True,2025-08-04T02:07:48.273338
11161,C'wealth Ave,C'wealth Stn Exit A/D,"32, 32, 61, 61, 100, 100, 105, 105, 111, 111, 145, 145, 147, 147, 196, 196, 198, 198, 970, 970",,True,2025-08-04T02:08:23.629488
18151,Portsdown Rd,Opp one-north Stn/Galaxis,"191, 191",,True,2025-08-04T02:09:17.317242
21619,Corporation Dr,Aft Corp Rd,"30, 30, 49, 49, 98, 98, 98M, 98M",,True,2025-08-04T02:09:58.870043
21691,Boon Lay Way,Opp Summerdale,"30, 30, 154, 154, 178, 178, 180, 180, 187, 187",,True,2025-08-04T02:10:00.392999
21699,Boon Lay Way,Summerdale,"30, 30, 154, 154, 178, 178, 180, 180, 187, 187",,True,2025-08-04T02:10:02.098246
21729,Boon Lay Dr,Opp Blk 239A,"240, 240, 240M, 240M, 258M, 258M",,True,2025-08-04T02:10:02.203960
21771,Yung Ho Rd,Aft Corp Dr,"49, 49, 154, 154",,True,2025-08-04T02:10:04.990532
22061,Jln Buroh,CEVA Logistics,"249, 249",,True,2025-08-04T02:10:06.469692
22069,Jln Buroh,Opp CEVA Logistics,"249, 249",,True,2025-08-04T02:10:08.289626
22179,Pioneer Rd Nth,Secura S'pore,"193, 193, 251, 251, 258, 258, 258M, 258M",,True,2025-08-04T02:10:09.066202
22329,Wan Lee Rd,Opp Sam McCoy Engrg,"252, 252",,True,2025-08-04T02:10:11.080083
22561,Boon Lay Way,Blk 660 CP,"251, 251",,True,2025-08-04T02:10:12.591202
24511,Tuas Rd,Gul Circle Stn Exit A,"192, 192, 193, 193",,True,2025-08-04T02:10:14.444525
24519,Tuas Rd,Gul Circle Stn Exit B,"192, 192, 193, 193",,True,2025-08-04T02:10:15.951509
24701,Pioneer Rd,Tuas Cres Stn Exit B,"247, 247",,True,2025-08-04T02:10:17.853007
24709,Pioneer Rd,Tuas Cres Stn Exit A,"247, 247, 254, 254",,True,2025-08-04T02:10:19.421244
24711,Pioneer Rd,Tuas West Rd Stn Exit B,"192, 192, 193, 193",,True,2025-08-04T02:10:20.624369
24719,Pioneer Rd,Tuas West Rd Stn Exit A,"192, 192, 193, 193, 248, 248, 248M, 248M",,True,2025-08-04T02:10:22.095477
25199,Tuas Ave 1,Rockwool Bldg Materials,"192, 192",,True,2025-08-04T02:10:23.967413
25411,Tuas West Dr,Bef Tuas Ter,"182, 182, 182M, 182M",,True,2025-08-04T02:10:26.252737
25421,Tuas West Dr,Opp Tuas Lk Stn,"182, 182, 182M, 182M, 192, 192, 193, 193, 247, 247, 248, 248, 248M, 248M",,True,2025-08-04T02:10:26.747224
25429,Tuas West Dr,Tuas Lk Stn,"182, 182, 182M, 182M, 192, 192, 193, 193, 247, 247, 248, 248, 248M, 248M",,True,2025-08-04T02:10:28.261281
25511,Tuas Ave 12,Michelman,"192, 192, 193, 193",,True,2025-08-04T02:10:30.820361
25519,Tuas Ave 12,Opp Michelman,"192, 192, 193, 193",,True,2025-08-04T02:10:32.384935
25531,Tuas Ave 7,ST Kinetics,"247, 247",,True,2025-08-04T02:10:32.906259
25539,Tuas Ave 7,Fujifilm,"247, 247",,True,2025-08-04T02:10:34.411443
25549,Tuas Ave 7,CAST Laboratories,"247, 247",,True,2025-08-04T02:10:36.914538
25559,Tuas Ave 8,Lee Welded Mesh,"247, 247",,True,2025-08-04T02:10:38.540990
25571,Tuas Sth Ave 5,Opp West Star,"247, 247",,True,2025-08-04T02:10:39.038025
25579,Tuas Sth Ave 5,West Star,"247, 247",,True,2025-08-04T02:10:41.365844
25589,Tuas Ave 8,Crown Equipment,"247, 247",,True,2025-08-04T02:10:43.051002
25591,Tuas Sth Ave 4,Opp Wyeth Pharmaceuticals,"247, 247",,True,2025-08-04T02:10:44.610906
25599,Tuas Sth Ave 4,Wyeth Pharmaceuticals,"247, 247",,True,2025-08-04T02:10:45.981823
25601,Tuas Sth Ave 7,Pfizer Global,"247, 247",,True,2025-08-04T02:10:47.490034
25609,Tuas Sth Ave 7,Merck Sharp & Dohme,"247, 247",,True,2025-08-04T02:10:49.231894
25611,Tuas Sth Ave 7,Opp WestLink Two,"247, 247",,True,2025-08-04T02:10:50.827599
25621,Tuas Sth Ave 7,Starburst Engrg,"247, 247",,True,2025-08-04T02:10:52.841202
25631,Tuas Sth Ave 7,Container Connections,"247, 247",,True,2025-08-04T02:10:53.620163
25641,Tuas Sth Ave 9,Opp Roche S'pore Tech,"247, 247",,True,2025-08-04T02:10:55.404435
25651,Tuas Sth Ave 6,Novartis,"247, 247",,True,2025-08-04T02:10:56.937143
25681,Pioneer Rd,Bef Tuas West Ave,"192, 192, 248, 248, 248M, 248M",,True,2025-08-04T02:11:00.095128
25671,Tuas Bay Lk,Bef Offshore Marine Ctr,"247, 247",,True,2025-08-04T02:11:00.129047
25689,Pioneer Rd,Aft Tuas West Ave,"192, 192, 248, 248, 248M, 248M",,True,2025-08-04T02:11:01.534626
25691,Tuas Ave 20,Aft Tuas West Rd Stn,"248, 248, 248M, 248M, 254, 254",,True,2025-08-04T02:11:03.158126
25701,Tuas Sth Ave 5,GlaxoSmithKline,"248, 248, 248M, 248M",,True,2025-08-04T02:11:07.129304
25709,Tuas Sth Ave 5,Edgen Murray,"248, 248, 248M, 248M",,True,2025-08-04T02:11:07.335780
25711,Tuas Sth Ave 5,Opp The Index,"248, 248, 248M, 248M",,True,2025-08-04T02:11:07.643525
25719,Tuas Sth Ave 5,The Index,"248, 248, 248M, 248M",,True,2025-08-04T02:11:09.287863
25729,Tuas Sth Ave 10,Abbott,"248, 248, 248M, 248M",,True,2025-08-04T02:11:13.311820
25741,Tuas Sth Ave 12,Halliburton,"248, 248, 248M, 248M",,True,2025-08-04T02:11:13.756254
25751,Tuas Sth Ave 5,Bef Tuas Sth Ave 14,"248, 248, 248M, 248M",,True,2025-08-04T02:11:13.935586
25761,Tuas Sth Ave 14,Opp REC S'pore,"248, 248, 248M, 248M",,True,2025-08-04T02:11:15.441158
25771,Tuas Sth Ave 14,Aft Tuas Sth St 7,"248, 248, 248M, 248M",,True,2025-08-04T02:11:19.408419
25781,Tuas Sth Ave 9,Opp SLS,"248, 248, 248M, 248M",,True,2025-08-04T02:11:20.968942
25791,Tuas Sth Ave 9,Bef Tuas Sth Ave 10,"248, 248, 248M, 248M",,True,2025-08-04T02:11:21.043821
25801,Tuas Sth Ave 10,Bef Tuas Sth Ave 7,"248, 248, 248M, 248M",,True,2025-08-04T02:11:21.528879
25821,Pioneer Rd,Tuas Amenity Ctr,"254, 254",,True,2025-08-04T02:11:25.627000
26039,Tuas Cres,Asia Polyurethane,"247, 247",,True,2025-08-04T02:11:27.677707
26019,Tuas Cres,Progress Galvanizing,"247, 247",,True,2025-08-04T02:11:28.338789
26029,Tuas Cres,Chia Hock Trading Co,"247, 247",,True,2025-08-04T02:11:28.411166
26041,Tuas Cres,Hiap Seng Engrg Ltd,"247, 247",,True,2025-08-04T02:11:32.968588
26051,Tuas Cres,Blasting Abrasives,"247, 247",,True,2025-08-04T02:11:33.812622
26059,Tuas Cres,PaxOcean,"247, 247",,True,2025-08-04T02:11:35.452901
26061,Tuas Cres,BS Development,"247, 247",,True,2025-08-04T02:11:35.568048
26081,Tuas Cres,Bef Tuas Ave 18A,"248, 248, 248M, 248M",,True,2025-08-04T02:11:40.007982
26091,Tuas Ave 20,Rotary Engrg,"248, 248, 248M, 248M",,True,2025-08-04T02:11:41.130485
26071,Tuas Cres,Unifine Star Petrochem,"248, 248, 248M, 248M",,True,2025-08-04T02:11:41.752006
26101,Tuas Ave 20,BASF Sth East Asia,"248, 248, 248M, 248M",,True,2025-08-04T02:11:42.560503
27221,Nanyang Dr,Sch of CEE,"179, 179",,True,2025-08-04T02:11:46.922244
27501,Jurong West St 93,NTUC Health Nursing Hme,"99, 99",,True,2025-08-04T02:11:48.047575
27539,Jurong West St 91,Bef Xingnan Pr Sch,"99, 99",,True,2025-08-04T02:11:48.520124
28011,C'wealth Ave West,Bef Toh Tuck Ave,"52, 52, 99, 99, 105, 105, 106, 106, 173, 173, 183, 183, 188, 188, 963, 963",,True,2025-08-04T02:11:49.533151
28021,Boon Lay Way,Opp 8 @ Tradehub 21,"52, 52, 99, 99, 105, 105, 188, 188",,True,2025-08-04T02:11:53.823691
28029,Boon Lay Way,8 @ Tradehub 21,"52, 52, 99, 99, 105, 105, 188, 188",,True,2025-08-04T02:11:54.242762
28199,Jurong Gateway Rd,Opp Jem,"333, 333",,True,2025-08-04T02:11:55.329405
29119,Pandan Rd,ComfortDelGro Engrg,"78, 78",,True,2025-08-04T02:11:55.691772
29129,Tg Penjuru,CLP Intl,"78, 78",,True,2025-08-04T02:12:00.390387
29121,Tg Penjuru,Opp CLP Intl,"78, 78",,True,2025-08-04T02:12:00.736180
30129,Brickland Rd,Opp Blk 805D,"991, 991",,True,2025-08-04T02:12:01.976355
30119,Brickland Rd,Aft Choa Chu Kang Ave 6,"991, 991",,True,2025-08-04T02:12:02.200727
31139,Old Choa Chu Kang Rd,Opp CCK Cemy Office,"405, 405, 975, 975",,True,2025-08-04T02:12:06.994173
31131,Old Choa Chu Kang Rd,CCK Cemy Office,"405, 405, 975, 975",,True,2025-08-04T02:12:07.289558
31141,Old Choa Chu Kang Rd,Aft Gdn of Remembrance,"405, 405, 975, 975",,True,2025-08-04T02:12:09.053046
31149,Old Choa Chu Kang Rd,Bef Gdn of Remembrance,"405, 405, 975, 975",,True,2025-08-04T02:12:09.197377
40021,Bt Timah Rd,Bef Winstedt Rd,"48, 48, 67, 67, 170, 170, 960, 960, 960e, 960e",,True,2025-08-04T02:12:13.496159
40011,Bt Timah Rd,Little India Stn Exit A,"48, 48, 56, 56, 57, 57, 67, 67, 166, 166, 170, 170, 851, 851, 851e, 851e, 960, 960, 960e, 960e, 980, 980",,True,2025-08-04T02:12:13.851242
40089,Dunearn Rd,Aft Stevens Stn Exit 5,"48, 48, 67, 67, 170, 170, 960, 960, 960e, 960e, 972M, 972M",,True,2025-08-04T02:12:16.342464
40081,Bt Timah Rd,Stevens Stn Exit 1,"48, 48, 67, 67, 170, 170, 960, 960, 960e, 960e, 972M, 972M",,True,2025-08-04T02:12:16.507268
40101,Kg Java Rd,KK Women & Children Hosp,"56, 56, 57, 57, 166, 166, 851, 851, 980, 980",,True,2025-08-04T02:12:20.392594
40209,Stevens Rd,Novotel Mercure @ Stevens,"105, 105, 132, 132, 190, 190, 972, 972",,True,2025-08-04T02:12:21.207722
40239,Whitley Rd,Bef Stevens Stn Exit 4,"105, 105, 132, 132, 151, 151, 153, 153, 154, 154, 156, 156, 186, 186, 190, 190, 960, 960, 960e, 960e, 972, 972, 972M, 972M",,True,2025-08-04T02:12:23.489470
40249,Whitley Rd,St. Joseph's Instn,"105, 105, 132, 132, 151, 151, 153, 153, 154, 154, 156, 156, 186, 186",,True,2025-08-04T02:12:23.705037
40279,Bt Timah Rd,KK Women & Children Hosp,"48, 48, 67, 67, 170, 170, 960, 960, 960e, 960e",,True,2025-08-04T02:12:26.495420
40371,Bt Batok West Ave 5,Opp Blk 465A,"991, 991",,True,2025-08-04T02:12:28.291410
40379,Bt Batok West Ave 5,Blk 467 CP,"991, 991",,True,2025-08-04T02:12:29.707519
40389,Plantation Cres,Tengah CC,"674, 674, 870, 870, 871, 871, 992, 992",,True,2025-08-04T02:12:30.005614
40439,Tengah Gdn Wk,Opp Blk 236A,"674, 674, 871, 871, 992, 992",,True,2025-08-04T02:12:32.616698
41121,Adam Rd,S'pore Bible Coll,"74, 74, 93, 93, 157, 157, 165, 165, 852, 852, 855, 855",,True,2025-08-04T02:12:34.499819
41161,Lornie Highway,Aft Kheam Hock Rd,"52, 52, 74, 74, 93, 93, 852, 852, 855, 855",,True,2025-08-04T02:12:36.114783
41129,Adam Rd,Opp S'pore Bible Coll,"74, 74, 93, 93, 157, 157, 165, 165, 852, 852, 855, 855",,True,2025-08-04T02:12:36.528548
42111,Upp Bt Timah Rd,Woh Hup Bldg,"67, 67, 75, 75, 170, 170, 173, 173, 184, 184, 852, 852, 961, 961, 961M, 961M",,True,2025-08-04T02:12:38.715084
42139,Sixth Ave,Avenue Villa,"77, 77, 156, 156, 970, 970",,True,2025-08-04T02:12:41.353023
