code,road_name,bus_description,bus_services,mrt_lrt_station,success,timestamp
25719,Tuas Sth Ave 5,The Index,"248, 248, 248M, 248M",,True,2025-07-16T04:53:45.842260
25729,Tuas Sth Ave 10,Abbott,"248, 248, 248M, 248M",,True,2025-07-16T04:53:47.523354
25741,Tuas Sth Ave 12,Halliburton,"248, 248, 248M, 248M",,True,2025-07-16T04:53:48.924060
25751,Tuas Sth Ave 5,Bef Tuas Sth Ave 14,"248, 248, 248M, 248M",,True,2025-07-16T04:53:49.690921
25761,Tuas Sth Ave 14,Opp REC S'pore,"248, 248, 248M, 248M",,True,2025-07-16T04:53:52.222595
25771,Tuas Sth Ave 14,Aft Tuas Sth St 7,"248, 248, 248M, 248M",,True,2025-07-16T04:53:53.687016
25781,Tuas Sth Ave 9,Opp SLS,"248, 248, 248M, 248M",,True,2025-07-16T04:53:55.094899
25791,Tuas Sth Ave 9,Bef Tuas Sth Ave 10,"248, 248, 248M, 248M",,True,2025-07-16T04:53:56.059336
25801,Tuas Sth Ave 10,Bef Tuas Sth Ave 7,"248, 248, 248M, 248M",,True,2025-07-16T04:53:58.413449
25821,Pioneer Rd,Tuas Amenity Ctr,"254, 254",,True,2025-07-16T04:54:00.017851
26019,Tuas Cres,Progress Galvanizing,"247, 247",,True,2025-07-16T04:54:01.269970
26029,Tuas Cres,Chia Hock Trading Co,"247, 247",,True,2025-07-16T04:54:02.322089
26039,Tuas Cres,Asia Polyurethane,"247, 247",,True,2025-07-16T04:54:04.541099
26041,Tuas Cres,Hiap Seng Engrg Ltd,"247, 247",,True,2025-07-16T04:54:06.243988
26051,Tuas Cres,Blasting Abrasives,"247, 247",,True,2025-07-16T04:54:07.459197
26059,Tuas Cres,PaxOcean,"247, 247",,True,2025-07-16T04:54:08.552509
26061,Tuas Cres,BS Development,"247, 247",,True,2025-07-16T04:54:10.661255
26071,Tuas Cres,Unifine Star Petrochem,"248, 248, 248M, 248M",,True,2025-07-16T04:54:12.473100
26081,Tuas Cres,Bef Tuas Ave 18A,"248, 248, 248M, 248M",,True,2025-07-16T04:54:13.605030
26091,Tuas Ave 20,Rotary Engrg,"248, 248, 248M, 248M",,True,2025-07-16T04:54:14.736078
26101,Tuas Ave 20,BASF Sth East Asia,"248, 248, 248M, 248M",,True,2025-07-16T04:54:17.480078
27221,Nanyang Dr,Sch of CEE,"179, 179",,True,2025-07-16T04:54:18.680474
27501,Jurong West St 93,NTUC Health Nursing Hme,"99, 99",,True,2025-07-16T04:54:19.840211
27539,Jurong West St 91,Bef Xingnan Pr Sch,"99, 99",,True,2025-07-16T04:54:20.917571
28011,C'wealth Ave West,Bef Toh Tuck Ave,"52, 52, 99, 99, 105, 105, 106, 106, 173, 173, 183, 183, 188, 188, 963, 963",,True,2025-07-16T04:54:24.480245
28021,Boon Lay Way,Opp 8 @ Tradehub 21,"52, 52, 99, 99, 105, 105, 188, 188",,True,2025-07-16T04:54:24.873717
28029,Boon Lay Way,8 @ Tradehub 21,"52, 52, 99, 99, 105, 105, 188, 188",,True,2025-07-16T04:54:26.089973
28199,Jurong Gateway Rd,Opp Jem,"333, 333",,True,2025-07-16T04:54:27.123884
29121,Tg Penjuru,Opp CLP Intl,"78, 78",,True,2025-07-16T04:54:31.255708
29119,Pandan Rd,ComfortDelGro Engrg,"78, 78",,True,2025-07-16T04:54:31.421389
29129,Tg Penjuru,CLP Intl,"78, 78",,True,2025-07-16T04:54:32.372427
30119,Brickland Rd,Aft Choa Chu Kang Ave 6,"991, 991",,True,2025-07-16T04:54:33.288404
30129,Brickland Rd,Opp Blk 805D,"991, 991",,True,2025-07-16T04:54:37.537521
31131,Old Choa Chu Kang Rd,CCK Cemy Office,"405, 405, 975, 975",,True,2025-07-16T04:54:37.746248
31139,Old Choa Chu Kang Rd,Opp CCK Cemy Office,"405, 405, 975, 975",,True,2025-07-16T04:54:38.549783
31141,Old Choa Chu Kang Rd,Aft Gdn of Remembrance,"405, 405, 975, 975",,True,2025-07-16T04:54:39.446771
31149,Old Choa Chu Kang Rd,Bef Gdn of Remembrance,"405, 405, 975, 975",,True,2025-07-16T04:54:43.637813
40011,Bt Timah Rd,Little India Stn Exit A,"48, 48, 56, 56, 57, 57, 67, 67, 166, 166, 170, 170, 851, 851, 851e, 851e, 960, 960, 960e, 960e, 980, 980",,True,2025-07-16T04:54:44.883949
40021,Bt Timah Rd,Bef Winstedt Rd,"48, 48, 67, 67, 170, 170, 960, 960, 960e, 960e",,True,2025-07-16T04:54:44.980885
40081,Bt Timah Rd,Stevens Stn Exit 1,"48, 48, 67, 67, 170, 170, 960, 960, 960e, 960e, 972M, 972M",,True,2025-07-16T04:54:46.374184
40089,Dunearn Rd,Aft Stevens Stn Exit 5,"48, 48, 67, 67, 170, 170, 960, 960, 960e, 960e, 972M, 972M",,True,2025-07-16T04:54:50.667261
40101,Kg Java Rd,KK Women & Children Hosp,"56, 56, 57, 57, 166, 166, 851, 851, 980, 980",,True,2025-07-16T04:54:51.242212
40209,Stevens Rd,Novotel Mercure @ Stevens,"105, 105, 132, 132, 190, 190, 972, 972",,True,2025-07-16T04:54:51.385542
40239,Whitley Rd,Bef Stevens Stn Exit 4,"105, 105, 132, 132, 151, 151, 153, 153, 154, 154, 156, 156, 186, 186, 190, 190, 960, 960, 960e, 960e, 972, 972, 972M, 972M",,True,2025-07-16T04:54:52.588880
40249,Whitley Rd,St. Joseph's Instn,"105, 105, 132, 132, 151, 151, 153, 153, 154, 154, 156, 156, 186, 186",,True,2025-07-16T04:54:56.783501
40279,Bt Timah Rd,KK Women & Children Hosp,"48, 48, 67, 67, 170, 170, 960, 960, 960e, 960e",,True,2025-07-16T04:54:57.394454
40371,Bt Batok West Ave 5,Opp Blk 465A,"991, 991",,True,2025-07-16T04:54:58.304985
40379,Bt Batok West Ave 5,Blk 467 CP,"991, 991",,True,2025-07-16T04:54:58.703575
40389,Plantation Cres,Tengah CC,"674, 674, 870, 870, 871, 871, 992, 992",,True,2025-07-16T04:55:02.979903
40439,Tengah Gdn Wk,Opp Blk 236A,"674, 674, 871, 871, 992, 992",,True,2025-07-16T04:55:03.541145
41121,Adam Rd,S'pore Bible Coll,"74, 74, 93, 93, 157, 157, 165, 165, 852, 852, 855, 855",,True,2025-07-16T04:55:04.475550
41129,Adam Rd,Opp S'pore Bible Coll,"74, 74, 93, 93, 157, 157, 165, 165, 852, 852, 855, 855",,True,2025-07-16T04:55:04.874142
41161,Lornie Highway,Aft Kheam Hock Rd,"52, 52, 74, 74, 93, 93, 852, 852, 855, 855",,True,2025-07-16T04:55:09.179972
42111,Upp Bt Timah Rd,Woh Hup Bldg,"67, 67, 75, 75, 170, 170, 173, 173, 184, 184, 852, 852, 961, 961, 961M, 961M",,True,2025-07-16T04:55:10.547770
42139,Sixth Ave,Avenue Villa,"77, 77, 156, 156, 970, 970",,True,2025-07-16T04:55:10.835987
42991,Upp Bt Timah Rd,Bef Hillview Stn Exit B,"973, 973",,True,2025-07-16T04:55:11.106677
43069,Upp Bt Timah Rd,Hillview Stn Exit A,"67, 67, 75, 75, 170, 170, 178, 178, 184, 184, 961, 961, 961M, 961M, 973, 973",,True,2025-07-16T04:55:15.097167
43211,Bt Batok St 23,SBST Bt Batok Depot,"189, 189",,True,2025-07-16T04:55:17.413604
43111,Upp Bt Timah Rd,Min of Defence,"67, 67, 170, 170, 176, 176, 177, 177, 178, 178, 961, 961, 961M, 961M, 963, 963, 970, 970",,True,2025-07-16T04:55:17.896608
43199,Bt Batok East Ave 6,Ch of St. Mary,"61, 61, 66, 66, 157, 157, 174, 174, 174e, 174e, 178, 178, 852, 852, 871, 871",,True,2025-07-16T04:55:18.048428
43219,Bt Batok St 23,Opp SBST Bt Batok Depot,"189, 189",,True,2025-07-16T04:55:22.410335
43452,Bt Batok Rd,Aft Bt Batok West Ave 3,"174, 174",,True,2025-07-16T04:55:23.653415
43453,Bt Batok Rd,Bef PIE,"66, 66, 157, 157, 160, 160, 178, 178, 180, 180, 506, 506, 993, 993",,True,2025-07-16T04:55:24.222792
43631,Old Jurong Rd,PPIS Bt Batok,"178, 178, 852, 852",,True,2025-07-16T04:55:24.390265
43639,Old Jurong Rd,Opp PPIS Bt Batok,"178, 178, 852, 852",,True,2025-07-16T04:55:28.571799
43891,Dairy Farm Rd,Aft Dairy Farm Cres,"973, 973",,True,2025-07-16T04:55:30.955843
43681,Bt Batok West Ave 2,Bt Batok Hme for the Aged,"947, 947",,True,2025-07-16T04:55:31.046772
43789,Bt Batok Rd,Blk 436A,"160, 160, 180, 180, 992, 992, 993, 993",,True,2025-07-16T04:55:31.287322
43899,Dairy Farm Rd,Bef Dairy Farm Cres,"973, 973",,True,2025-07-16T04:55:35.844916
43969,Dairy Farm Rd,Bef Dairy Farm Hts,"973, 973",,True,2025-07-16T04:55:37.219207
