code,road_name,bus_description,bus_services,mrt_lrt_station,success,timestamp
40461,Tengah Pk Ave,Blk 308A,"831W, 831W",,True,2026-06-08T03:59:49.261087
40479,Tengah Dr,Blk 307B,"97, 97, 97e, 97e",,True,2026-06-08T03:59:49.390732
40469,Tengah Pk Ave,Blk 319A,"831G, 831G",,True,2026-06-08T03:59:49.363887
40471,Tengah Dr,Blk 126A,"97, 97, 97e, 97e",,True,2026-06-08T03:59:48.807384
67689,Sengkang Sq,Sengkang Stn Exit C,"372, 372, 374, 374",,True,2026-06-08T03:59:57.256941
67759,Compassvale Rd,Compassvale Int,"80, 80, 80A, 80A, 86, 86, 87, 87, 372, 372, 374, 374",,True,2026-06-08T03:59:57.531653
65791,,,,,False,2026-06-08T03:59:57.791124
67708,,,,,False,2026-06-08T03:59:58.279699
74951,Tampines St 96,Blk 962A,"18M, 18M",,True,2026-06-08T04:00:04.329564
05131,Upp Cross St,Opp Chinatown Stn,"51, 51, 63, 63, 124, 124, 174, 174, 174e, 174e, 186, 186, 851, 851, 851e, 851e, 961, 961, 961M, 961M, 970, 970",,True,2026-06-08T04:00:04.847384
05651,Tg Pagar Rd,Aft Keppel Rd,"80, 80, 145, 145",,True,2026-06-08T04:00:04.964929
07111,S'goon Rd,Aft Blk 672B,"23, 23, 64, 64, 65, 65, 67, 67, 131, 131, 139, 139, 147, 147, 857, 857",,True,2026-06-08T04:00:05.390288
16091,AYE,NUS Sports Centre,"97, 97, 197, 197, 198, 198, 963, 963, 963e, 963e",,True,2026-06-08T04:00:11.444295
20139,West Coast Rd,Bef West Coast Rise,"30, 30, 51, 51, 143, 143, 176, 176, 655, 655",,True,2026-06-08T04:00:12.567633
16099,AYE,Opp NUS Sports Centre,"97, 97, 197, 197, 198, 198, 963, 963, 963e, 963e",,True,2026-06-08T04:00:12.640216
43719,Gombak Dr,MINDEF Pick-Up/Drop-Off,"177, 177",,True,2026-06-08T04:00:12.905187
43721,Gombak Dr,MINDEF Pass Office,"177, 177",,True,2026-06-08T04:00:17.633066
45191,Mandai Rd,Opp Home Team Tactical Ctr,"927, 927",,True,2026-06-08T04:00:19.501493
45181,Mandai Rd,Bef Mandai Quarry Rd,"927, 927",,True,2026-06-08T04:00:19.876791
45189,Mandai Rd,Aft Mandai Quarry Rd,"927, 927",,True,2026-06-08T04:00:20.060064
45199,Mandai Rd,Home Team Tactical Ctr,"927, 927",,True,2026-06-08T04:00:24.922355
45201,Mandai Rd,Opp Mandai Hill Camp,"927, 927",,True,2026-06-08T04:00:26.800619
45209,Mandai Rd,Aft Mandai Hill Camp,"927, 927",,True,2026-06-08T04:00:27.220722
47749,W'lands Dr 17,W'lands Hosp,"900, 900, 967, 967",,True,2026-06-08T04:00:27.384155
48091,Mandai Rd,Aft Bath Rd,"138, 138, 138C, 138C",,True,2026-06-08T04:00:32.049960
48099,Mandai Rd,Aft Mandai Rd Track 7,"138, 138, 138A, 138A",,True,2026-06-08T04:00:33.836952
49101,Kranji Rd,Aft Kranji Cl,"925, 925, 925A, 925A, 925M, 925M",,True,2026-06-08T04:00:34.441953
52241,Toa Payoh Rise,Bef Caldecott Stn/SAVH,"141, 141",,True,2026-06-08T04:00:34.653296
55051,Yio Chu Kang Rd,Opp ST Engineering,"70, 70, 70A, 70A, 70M, 70M, 86, 86, 86B, 86B, 114, 114, 163, 163, 854, 854, 857, 857, 857A, 857A, 857B, 857B",,True,2026-06-08T04:00:39.521774
55059,Yio Chu Kang Rd,ST Engineering,"70, 70, 70M, 70M, 86, 86, 86A, 86A, 114, 114, 163, 163, 163B, 163B, 854, 854, 857, 857",,True,2026-06-08T04:00:41.296868
58069,Sembawang Rd,Blk 101A,"169, 169, 169A, 169A, 882, 882",,True,2026-06-08T04:00:41.775622
59809,Yishun Ave 6,Blk 483B,"663, 663, 801, 801, 861, 861, 861A, 861A",,True,2026-06-08T04:00:41.932245
65091,Punggol Rd,Blk 301A,"84G, 84G, 84W, 84W, 683, 683",,True,2026-06-08T04:00:47.911326
68069,Piccadilly,Aft Battersea Rd,"103, 103, 117, 117, 117M, 117M",,True,2026-06-08T04:00:48.548291
67741,Fernvale Rd,Thanggam Stn Exit B,"374, 374, 679, 679",,True,2026-06-08T04:00:49.344346
68061,Piccadilly,Aft Mornington Cres,"103, 103, 117, 117, 117M, 117M",,True,2026-06-08T04:00:49.783398
68111,Jln Kayu,Bef Piccadilly Circus/TPE,"39, 39, 86, 86, 86B, 86B, 102, 102, 103, 103, 117, 117, 117M, 117M, 168, 168, 168A, 168A, 858, 858, 858B, 858B",,True,2026-06-08T04:00:55.001320
68119,Jln Kayu,Aft Piccadilly Circus/TPE,"39, 39, 39A, 39A, 86, 86, 86A, 86A, 102, 102, 103, 103, 117, 117, 117M, 117M, 168, 168, 858, 858, 858B, 858B",,True,2026-06-08T04:00:55.600181
77031,Pasir Ris Ctrl,Opp Pasir Ris Int/Mall,"39, 39, 39A, 39A, 53, 53, 81, 81, 89, 89, 109, 109, 518, 518",,True,2026-06-08T04:00:55.999582
73049,Airport Rd,Air Force Trg Cmd,"90, 90, 90A, 90A, 94, 94",,True,2026-06-08T04:00:56.431633
