code,road_name,bus_description,bus_services,mrt_lrt_station,success,timestamp
58069,Sembawang Rd,Blk 101A,"169, 169, 169A, 169A, 882, 882",,True,2026-05-11T03:32:12.995566
65091,Punggol Rd,Blk 301A,"84G, 84G, 84W, 84W, 683, 683",,True,2026-05-11T03:32:14.260394
67741,Fernvale Rd,Thanggam Stn Exit B,"374, 374, 679, 679",,True,2026-05-11T03:32:17.922750
68061,Piccadilly,Aft Mornington Cres,"103, 103, 117, 117, 117M, 117M",,True,2026-05-11T03:32:19.839221
68069,Piccadilly,Aft Battersea Rd,"103, 103, 117, 117, 117M, 117M",,True,2026-05-11T03:32:20.669585
68111,Jln Kayu,Bef Piccadilly Circus/TPE,"39, 39, 86, 86, 86B, 86B, 102, 102, 103, 103, 117, 117, 117M, 117M, 168, 168, 168A, 168A, 858, 858, 858B, 858B",,True,2026-05-11T03:32:21.916360
68119,Jln Kayu,Aft Piccadilly Circus/TPE,"39, 39, 39A, 39A, 86, 86, 86A, 86A, 102, 102, 103, 103, 117, 117, 117M, 117M, 168, 168, 858, 858, 858B, 858B",,True,2026-05-11T03:32:25.130589
73049,Airport Rd,Air Force Trg Cmd,"90, 90, 90A, 90A, 94, 94",,True,2026-05-11T03:32:26.867257
77031,Pasir Ris Ctrl,Opp Pasir Ris Int/Mall,"39, 39, 39A, 39A, 53, 53, 81, 81, 89, 89, 109, 109, 518, 518",,True,2026-05-11T03:32:28.388660
77039,Pasir Ris Ctrl,Pasir Ris Int/Mall,"39, 39, 39B, 39B, 53, 53, 53A, 53A, 81, 81, 89, 89, 89A, 89A, 109, 109, 518, 518, 518A, 518A",,True,2026-05-11T03:32:29.585900
77321,Pasir Ris Dr 8,Pasir Ris Int/Polyclinic,"3, 3, 3A, 3A, 46, 46, 403, 403",,True,2026-05-11T03:32:31.486841
77329,Pasir Ris Dr 8,Opp Pasir Ris Int/Polyclinic,"3, 3, 46, 46, 403, 403",,True,2026-05-11T03:32:34.337606
78111,Pasir Ris Dr 3,Blk 476,"3, 3, 3A, 3A, 5, 5, 6, 6, 17, 17, 89, 89, 661, 661",,True,2026-05-11T03:32:36.233907
78119,Pasir Ris Dr 3,Opp Blk 476,"3, 3, 5, 5, 6, 6, 17, 17, 89, 89, 89A, 89A, 661, 661",,True,2026-05-11T03:32:37.456061
84661,Bedok Sth Ave 3,Blk 168,"25, 25, 46, 46, 48, 48, 229, 229",,True,2026-05-11T03:32:38.632079
99011,Loyang Ave,Bef Hendon Camp,"2, 2, 9, 9, 9B, 9B, 19, 19, 29, 29, 59, 59, 89, 89, 89A, 89A, 109, 109",,True,2026-05-11T03:32:41.454463
99019,Loyang Ave,Aft Hendon Camp,"2, 2, 2B, 2B, 9, 9, 19, 19, 29, 29, 59, 59, 89, 89, 109, 109",,True,2026-05-11T03:32:43.744272
