code,name,street,lat,lon,code_normalized,corrected_name,name_source
22221,Aft Pioneer Rd Nth,Intl Rd,1.32790916071437,103.69785686002558,22221,Aft Pioneer Rd Nth,LTA
22229,Bef Pioneer Rd Nth,Intl Rd,1.32764334311,103.69887468380779,22229,Bef Pioneer Rd Nth,LTA
22231,Blk 639,Jurong West St 61,1.34079486676221,103.69717899290252,22231,Blk 639,LTA
22239,Blk 624,Jurong West St 61,1.34081972201603,103.69742194398371,22239,Blk 624,LTA
22241,Opp Blk 622,Jurong West St 62,1.34012270744787,103.69938392223636,22241,Opp Blk 622,LTA
22249,Blk 622,Jurong West St 62,1.34016007378301,103.69865436006683,22249,Blk 622,LTA
22251,Blk 665A,Jurong West St 62,1.34073333303053,103.70265666700926,22251,Blk 665A,LTA
22259,Blk 668D,Jurong West St 62,1.34089136412278,103.7025463831608,22259,Blk 668D,LTA
22271,Bef Kwong Min Rd,Soon Lee Rd,1.32924582821916,103.7001114570651,22271,Bef Kwong Min Rd,LTA
22281,Aft Soon Lee Rd,Fan Yoong Rd,1.32849264291843,103.70375258407391,22281,Aft Soon Lee Rd,LTA
22289,Bef Fan Yoong Rd,Soon Lee Rd,1.32926333300758,103.70284000001512,22289,Bef Fan Yoong Rd,LTA
22299,Bef Soon Lee Rd,Kwong Min Rd,1.33068833434452,103.70177410483808,22299,Bef Soon Lee Rd,LTA
22309,Aft Fan Yoong Rd,Enterprise Rd,1.33326999997395,103.7033808329889,22309,Aft Fan Yoong Rd,LTA
22319,Bef Enterprise Rd,Wan Lee Rd,1.33198138900019,103.70545250001828,22319,Bef Enterprise Rd,LTA
22329,Opp Sam McCoy Engrg,Wan Lee Rd,1.33024346855102,103.70501590196446,22329,Opp Sam McCoy Engrg,SimplyGo
22331,Tg Kling Rd (End),Tg Kling Rd,1.30485847664917,103.70317916961058,22331,Tg Kling Rd (End),LTA
22341,Blk 673C,Jurong West Ave 4,1.34491616105023,103.70103326346653,22341,Blk 673C,LTA
22349,Blk 734A CP,Jurong West Ave 4,1.34520537289138,103.7007962851633,22349,Blk 734A CP,LTA
22351,Opp Blk 717,Jurong West Ave 4,1.34277421893699,103.69803382884736,22351,Opp Blk 717,LTA
22359,Blk 717,Jurong West Ave 4,1.3425266670299,103.69727527800597,22359,Blk 717,LTA
22361,Blk 641,Jurong West Ave 4,1.34077805602959,103.69587277801652,22361,Blk 641,LTA
22369,Blk 704,Jurong West Ave 4,1.34033186393306,103.69511038795854,22369,Blk 704,LTA
22391,Bef Jln Buroh,Tg Kling Rd,1.31342749923518,103.6957230721563,22391,Bef Jln Buroh,LTA
22399,Aft Jln Buroh,Tg Kling Rd,1.31345707127095,103.69601603244551,22399,Aft Jln Buroh,LTA
22401,Aft Shipyard Rd,Tg Kling Rd,1.31007875279152,103.69714966993958,22401,Aft Shipyard Rd,LTA
22409,Bef Shipyard Rd,Tg Kling Rd,1.31014256556667,103.69741989860339,22409,Bef Shipyard Rd,LTA
22411,Blk 676B,Jurong West Ave 4,1.34626796042608,103.70380100924208,22411,Blk 676B,LTA
22419,Jurong West Sub-Stn,Jurong West Ave 4,1.346532,103.703637,22419,Jurong West Sub-Stn,LTA
22421,Natl Oxygen Pte Ltd,Tg Kling Rd,1.30775500000365,103.69872388898081,22421,Natl Oxygen Pte Ltd,LTA
22429,Opp Natl Oxygen Pte Ltd,Tg Kling Rd,1.30725749703402,103.69908070609895,22429,Opp Natl Oxygen Pte Ltd,LTA
22431,Opp Fei Siong Group,Enterprise Rd,1.33308242562379,103.70742208599415,22431,Opp Fei Siong Group,LTA
22439,Aft Fei Siong Group,Enterprise Rd,1.33311257526168,103.70680944659455,22439,Aft Fei Siong Group,LTA
22441,Blk 669 CP,Jurong West St 64,1.342816,103.70358,22441,Blk 669 CP,LTA
22449,Blk 685B,Jurong West St 64,1.343058,103.703812,22449,Blk 685B,LTA
22451,Opp Blk 643,Pioneer Rd Nth,1.33817022625307,103.69561280580359,22451,Opp Blk 643,LTA
22459,Blk 643,Pioneer Rd Nth,1.33856290426228,103.69572041924057,22459,Blk 643,LTA
22461,Opp Blk 653B,Pioneer Rd Nth,1.33596194443399,103.6962049999685,22461,Opp Blk 653B,LTA
22469,Blk 653B,Pioneer Rd Nth,1.33649062479414,103.69631873743737,22469,Blk 653B,LTA
22471,Blk 991B,Upp Jurong Rd,1.33509047686273,103.6931453983202,22471,Blk 991B,LTA
22479,Opp Blk 991B,Upp Jurong Rd,1.33474242487786,103.693102645977,22479,Opp Blk 991B,LTA
22481,Blk 691A CP,Jurong West Ctrl 1,1.3424622384747,103.70554089546958,22481,Blk 691A CP,LTA
22489,Blk 683A,Jurong West Ctrl 1,1.34258460261,103.70536833792208,22489,Blk 683A,LTA
22491,Blk 662D,Jurong West St 64,1.336702,103.705146,22491,Blk 662D,LTA
22499,Opp Blk 662C,Jurong West St 64,1.337187,103.704805,22499,Opp Blk 662C,LTA
22501,Blk 662A,Jurong West St 63,1.33769199118033,103.70297133237953,22501,Blk 662A,LTA
22509,Blk 664C,Jurong West St 63,1.33799405073941,103.70323491142737,22509,Blk 664C,LTA
22511,Blk 658C,Jurong West St 63,1.33746181720219,103.70029665103546,22511,Blk 658C,LTA
22519,Blk 608,Jurong West St 63,1.33773359608761,103.6999522210238,22519,Blk 608,LTA
22521,Pioneer Stn Exit A,Jurong West St 63,1.33741647896432,103.69776790191162,22521,Pioneer Stn Exit A,LTA
22529,Pioneer Stn Exit B,Jurong West St 63,1.33777262767008,103.69728617102128,22529,Pioneer Stn Exit B,LTA
22531,Opp Jurong West Pr Sch,Jurong West St 61,1.33922673310366,103.6981437537688,22531,Opp Jurong West Pr Sch,LTA
22539,Jurong West Pr Sch,Jurong West St 61,1.33919523713654,103.69838678279567,22539,Jurong West Pr Sch,LTA
22541,Blk 655,Boon Lay Way,1.33496804809618,103.69761016575693,22541,Blk 655,LTA
22549,Opp Blk 655 CP,Boon Lay Way,1.33463563122766,103.69795361380136,22549,Opp Blk 655 CP,LTA
22551,Blk 657,Boon Lay Way,1.33498204269222,103.70065616150622,22551,Blk 657,LTA
22559,Opp Blk 657 CP,Boon Lay Way,1.33465462202129,103.70101403397047,22559,Opp Blk 657 CP,LTA
22561,Blk 660 CP,Boon Lay Way,1.33497038465954,103.704144267721,22561,Blk 660 CP,SimplyGo
22569,Opp Blk 660 CP,Boon Lay Way,1.33464939590143,103.70458203446965,22569,Opp Blk 660 CP,LTA
22591,Blk 670A,Jurong West St 64,1.3447589,103.70289,22591,Blk 670A,LTA
22599,Blk 678D,Jurong West St 64,1.3443608,103.7034508,22599,Blk 678D,LTA
22609,Soon Lee Bus Pk,Soon Lee Rd,1.33048210252836,103.69830144019609,22609,Soon Lee Bus Pk,LTA
23011,Carrier Transicold P/L,Jln Ahmad Ibrahim,1.32240518497889,103.69250829071932,23011,Carrier Transicold P/L,LTA
23019,Nippon Paint,Jln Ahmad Ibrahim,1.32302099996901,103.69256700002227,23019,Nippon Paint,LTA
23021,Aft Benoi Sector,Jln Ahmad Ibrahim,1.32243595181684,103.6851860612218,23021,Aft Benoi Sector,LTA
23029,Stamford Tyre,Jln Ahmad Ibrahim,1.32302194442237,103.68622888892132,23029,Stamford Tyre,LTA
23031,Bef Benoi Flyover,Jln Ahmad Ibrahim,1.32239543114794,103.68099108399514,23031,Bef Benoi Flyover,LTA
23039,Aft Benoi Flyover,Jln Ahmad Ibrahim,1.32303111111252,103.68151388887642,23039,Aft Benoi Flyover,LTA
23041,Opp Jurong Camp,Upp Jurong Rd,1.33334088691759,103.69055967203332,23041,Opp Jurong Camp,LTA
23049,Jurong Camp,Upp Jurong Rd,1.33410764081742,103.69061140570352,23049,Jurong Camp,LTA
23051,Bef Kian Teck Rd,Upp Jurong Rd,1.33168972198862,103.68928138898715,23051,Bef Kian Teck Rd,LTA
23059,Aft Kian Teck Rd,Upp Jurong Rd,1.33071284667323,103.68813759846915,23059,Aft Kian Teck Rd,LTA
23061,Aft Kian Teck Rd,Upp Jurong Rd,1.329527778021,103.68652222202904,23061,Aft Kian Teck Rd,LTA
23069,Bef Kian Teck Rd,Upp Jurong Rd,1.32989950511553,103.68582019131013,23069,Bef Kian Teck Rd,LTA
23071,Opp SAFTI Military Inst,Upp Jurong Rd,1.32977056006705,103.68257796013837,23071,Opp SAFTI Military Inst,LTA
23079,SAFTI Military Inst,Upp Jurong Rd,1.33017908917854,103.68181544225693,23079,SAFTI Military Inst,LTA
23081,Opp S'pore Discovery Ctr,Upp Jurong Rd,1.33011660553179,103.67826798978071,23081,Opp S'pore Discovery Ctr,LTA
23089,S'pore Discovery Ctr,Upp Jurong Rd,1.330433728881,103.67843466317231,23089,S'pore Discovery Ctr,LTA
23091,Nippon,Lok Yang Way,1.32451861639004,103.69276227893867,23091,Nippon,LTA
23099,Bef First Lok Yang Rd,Lok Yang Way,1.32467117178875,103.69286142759196,23099,Bef First Lok Yang Rd,LTA
23101,Auto World Care,Lok Yang Way,1.32453472201272,103.69091333299923,23101,Auto World Care,LTA
23109,Aft Third Lok Yang Rd,Lok Yang Way,1.32468138902865,103.69068388898825,23109,Aft Third Lok Yang Rd,LTA
23111,Bef Fourth Lok Yang Rd,Lok Yang Way,1.32454666699618,103.68836472199122,23111,Bef Fourth Lok Yang Rd,LTA
23119,Aft Fourth Lok Yang Rd,Lok Yang Way,1.32467561470377,103.68847743952205,23119,Aft Fourth Lok Yang Rd,LTA
23121,Opp Leroy-Somer,Lok Yang Way,1.32454951872062,103.68564634652004,23121,Opp Leroy-Somer,LTA
23129,Leroy-Somer,Lok Yang Way,1.32468096678984,103.68558762196439,23129,Leroy-Somer,LTA
23131,MES Logistic Hub,Sixth Lok Yang Rd,1.32537111100949,103.684046944028,23131,MES Logistic Hub,LTA
23139,Bef Lok Yang Way,Sixth Lok Yang Rd,1.32517166702255,103.68414777801725,23139,Bef Lok Yang Way,LTA
23141,Opp Varco,Sixth Lok Yang Rd,1.32666880692569,103.68401506144217,23141,Opp Varco,LTA
23149,Varco,Sixth Lok Yang Rd,1.32683034567488,103.68416474851742,23149,Varco,LTA
23151,Containers Printers,Intl Rd,1.32788229015066,103.68483459543562,23151,Containers Printers,LTA
23159,Aft Fifth Lok Yang Rd,Intl Rd,1.32766374044406,103.68563350571777,23159,Aft Fifth Lok Yang Rd,LTA
23161,Aft Kian Teck Rd,Intl Rd,1.3278839556405,103.68869472049072,23161,Aft Kian Teck Rd,LTA
23169,Bef Kian Teck Rd,Intl Rd,1.32768833297607,103.68867638901021,23169,Bef Kian Teck Rd,LTA
23171,SKK (S) Pte Ltd,Intl Rd,1.32789603640425,103.69118969248986,23171,SKK (S) Pte Ltd,LTA
23179,Aft Second Lok Yang Rd,Intl Rd,1.32767284372911,103.69102029335356,23179,Aft Second Lok Yang Rd,LTA
23181,Aft Kian Teck Rd,Intl Rd,1.32790305599387,103.69448861100467,23181,Aft Kian Teck Rd,LTA
23189,Bef First Lok Yang Rd,Intl Rd,1.32764459746447,103.69397532297509,23189,Bef First Lok Yang Rd,LTA
23191,SK Tes,Benoi Sector,1.31966145615591,103.68362765144359,23191,SK Tes,LTA
23199,Opp SK Tes,Benoi Sector,1.31951264524841,103.68312351699183,23199,Opp SK Tes,LTA
23201,Pall Corporation,Benoi Sector,1.31964589958011,103.68628552653574,23201,Pall Corporation,LTA
23209,NS BlueScope Lysaght,Benoi Sector,1.31950327084795,103.68577614249959,23209,NS BlueScope Lysaght,LTA
23211,Mapletree Logistics Hub,Benoi Sector,1.31792061914698,103.6892047185557,23211,Mapletree Logistics Hub,LTA
23219,Opp Mapletree Log Hub,Benoi Sector,1.31832727349422,103.68852528629336,23219,Opp Mapletree Log Hub,LTA
23221,Aft Gul Way,Pioneer Rd,1.30896659624814,103.67178095052478,23221,Aft Gul Way,LTA
23229,Opp Gul Way,Pioneer Rd,1.30868757581216,103.67180644651505,23229,Opp Gul Way,LTA
23231,Keppel Logistics,Pioneer Rd,1.30926499998419,103.67491833296833,23231,Keppel Logistics,LTA
23239,Opp Keppel Logistics,Pioneer Rd,1.309154,103.675189,23239,Opp Keppel Logistics,LTA
23241,Aft Benoi Rd,Pioneer Rd,1.3102543597714,103.67981162071217,23241,Aft Benoi Rd,LTA
23249,Bef Benoi Rd,Pioneer Rd,1.30990348653039,103.67948846644917,23249,Bef Benoi Rd,LTA
23251,Aft Shipyard Rd,Pioneer Rd,1.3117223561773,103.68378143028161,23251,Aft Shipyard Rd,LTA
23259,Bef Shipyard Rd,Pioneer Rd,1.31139556205987,103.6836649596919,23259,Bef Shipyard Rd,LTA
23261,Opp Exxon Mobil,Pioneer Rd,1.31264863196713,103.68577338809426,23261,Opp Exxon Mobil,LTA
23269,Exxon Mobil,Pioneer Rd,1.312406285462,103.6857799047387,23269,Exxon Mobil,LTA
23279,Bef Benoi Sector,Pioneer Rd,1.3149287594586,103.69162853660083,23279,Bef Benoi Sector,LTA
23281,Aft Pioneer Rd,Benoi Rd,1.30650617564734,103.6789673712784,23281,Aft Pioneer Rd,LTA
23291,ST Marine,Benoi Rd,1.30382409549165,103.67930477414359,23291,ST Marine,LTA
23301,Bef Benoi Basin,Benoi Rd,1.30212057066579,103.67953903241491,23301,Bef Benoi Basin,LTA
23311,Seatrium Benoi Yard,Benoi Rd,1.30178638897679,103.67745555601714,23311,Seatrium Benoi Yard,LTA
23321,Bef Benoi Lane,Benoi Rd,1.30404333032775,103.67618479236954,23321,Bef Benoi Lane,LTA
23331,Opp JP Nelson,Benoi Rd,1.30689333299079,103.67584222201577,23331,Opp JP Nelson,LTA
23341,Aft Pioneer Rd,Benoi Rd,1.31118496429579,103.67850804808974,23341,Aft Pioneer Rd,LTA
23349,Bef Pioneer Rd,Benoi Rd,1.31076855055702,103.67871579430353,23349,Bef Pioneer Rd,LTA
23351,Aft Gul Ave,Benoi Rd,1.31615485867639,103.67874941599844,23351,Aft Gul Ave,LTA
23359,Opp Gul Ave,Benoi Rd,1.31500500807478,103.6788828370567,23359,Opp Gul Ave,LTA
23361,Bef Benoi Sector,Benoi Rd,1.31910770453777,103.6788383227952,23361,Bef Benoi Sector,LTA
23369,Aft Benoi Sector,Benoi Rd,1.31907826658404,103.67911023430729,23369,Aft Benoi Sector,LTA
23371,Bef Joo Koon Int,Benoi Rd,1.32595445317751,103.6790814673288,23371,Bef Joo Koon Int,LTA
23379,Opp Joo Koon Int,Benoi Rd,1.3265431228454,103.67939439835483,23379,Opp Joo Koon Int,LTA
23389,PEC Ltd,Shipyard Rd,1.30755644701044,103.69377301234816,23389,PEC Ltd,LTA
23399,Keppel Offshore & Marine,Shipyard Rd,1.30533638898993,103.69237083299343,23399,Keppel Offshore & Marine,LTA
23409,Mobil Marine Ter,Shipyard Rd,1.30352138897737,103.68933638897875,23409,Mobil Marine Ter,LTA
23419,Bef Shipyard Cres,Shipyard Rd,1.30380777799126,103.6861461109867,23419,Bef Shipyard Cres,LTA
23429,Opp Mooreast,Shipyard Rd,1.30456833652112,103.68472051252805,23429,Opp Mooreast,LTA
23439,Opp LP 71,Shipyard Rd,1.30774277950908,103.68468656882482,23439,Opp LP 71,LTA
23441,Bef Benoi Pl,Benoi Rd,1.31304186906391,103.67862695881058,23441,Bef Benoi Pl,LTA
23449,Aft Benoi Pl,Benoi Rd,1.31284166701008,103.67877583300174,23449,Aft Benoi Pl,LTA
23451,Opp Chemical Industries,Jln Samulun,1.30402666700212,103.6972844439932,23451,Opp Chemical Industries,LTA
23461,Tanoto Shipyard,Jln Samulun,1.30546916761511,103.69643466903611,23461,Tanoto Shipyard,LTA
23469,Opp Tanoto Shipyard,Jln Samulun,1.3050852014562,103.69683459275382,23469,Opp Tanoto Shipyard,LTA
23471,Aft Benoi Rd,Benoi Sector,1.31966340928848,103.68097194774356,23471,Aft Benoi Rd,LTA
23479,Bef Benoi Rd,Benoi Sector,1.31950924526288,103.68065985334341,23479,Bef Benoi Rd,LTA
23481,Molex,Intl Rd,1.32791691676156,103.68174669439477,23481,Molex,LTA
23489,Opp Molex,Intl Rd,1.32759688194654,103.68048864270644,23489,Opp Molex,LTA
23491,Joo Koon Stn Exit B,Joo Koon Circle,1.32792408366339,103.67780864699097,23491,Joo Koon Stn Exit B,LTA
23499,Joo Koon Stn Exit A,Joo Koon Circle,1.32755092355685,103.67805103515069,23499,Joo Koon Stn Exit A,LTA
23501,Aft Pioneer Rd Nth,Lok Yang Way,1.32453160328451,103.6958354332658,23501,Aft Pioneer Rd Nth,LTA
23509,Hoe Keng Motor,Lok Yang Way,1.32468013030892,103.69561678727867,23509,Hoe Keng Motor,LTA
23519,Opp FairPrice Hub,Benoi Rd,1.32479352408668,103.6793660000188,23519,Opp FairPrice Hub,LTA
24009,Joo Koon Int,Joo Koon Circle,1.32697254709069,103.67839791240787,24009,Joo Koon Int,LTA
24011,M.C. Packaging Pte Ltd,Jln Ahmad Ibrahim,1.32230923979842,103.6776263194759,24011,M.C. Packaging Pte Ltd,LTA
24019,Liang Huat Ind Cplx,Jln Ahmad Ibrahim,1.32288721900936,103.67728206793541,24019,Liang Huat Ind Cplx,LTA
24021,Meritor Heavy Veh Systems,Jln Ahmad Ibrahim,1.32185257239826,103.67087977752024,24021,Meritor Heavy Veh Systems,LTA
24029,Mazak S'pore,Jln Ahmad Ibrahim,1.3224709639188,103.67132658072524,24029,Mazak S'pore,LTA
24041,Opp Pasir Laba Camp,Upp Jurong Rd,1.33035313055333,103.67499316670492,24041,Opp Pasir Laba Camp,LTA
24049,Pasir Laba Camp,Upp Jurong Rd,1.33094144977498,103.67379074701834,24049,Pasir Laba Camp,LTA
24089,Aft Gul Ave,Gul Way,1.31445576142607,103.67069001700851,24089,Aft Gul Ave,LTA
24129,Opp Yeow San Pte Ltd,Joo Koon Way,1.32614180600676,103.66987144292962,24129,Opp Yeow San Pte Ltd,LTA
24139,Opp Toyo Ink,Joo Koon Circle,1.32733592150747,103.67193012673827,24139,Opp Toyo Ink,LTA
24149,Aft Joo Koon Cres,Joo Koon Circle,1.32754011144327,103.67466321781171,24149,Aft Joo Koon Cres,LTA
24159,Aft Joo Koon Rd,Joo Koon Circle,1.3268422233348,103.67664244711858,24159,Aft Joo Koon Rd,LTA
24169,Bef Gul Circle,Gul Cres,1.31038624703757,103.66671593002816,24169,Bef Gul Circle,LTA
24179,Bef Gul Lane,Gul Cres,1.30940312319597,103.66477126222463,24179,Bef Gul Lane,LTA
24189,Tai Sin Electric Cables,Gul Cres,1.31116229073472,103.6619380811675,24189,Tai Sin Electric Cables,LTA
24199,JB Ind Pte Ltd,Gul Cres,1.31308152323838,103.65993666344218,24199,JB Ind Pte Ltd,LTA
24209,Aft Gul Lane,Gul Cres,1.31523764085318,103.65986932009741,24209,Aft Gul Lane,LTA
24219,Precision Products,Gul Circle,1.31822701576325,103.66267154250265,24219,Precision Products,LTA
24229,Aft Gul St 3,Gul Circle,1.31953778109044,103.66615348821185,24229,Aft Gul St 3,LTA
24239,Bef Gul St 1,Gul Circle,1.31979166699662,103.6690038889689,24239,Bef Gul St 1,LTA
24249,Asiatic Agricultural Ind,Gul Circle,1.3200141711372,103.67231073811735,24249,Asiatic Agricultural Ind,LTA
24259,DNV GL Laboratory,Gul Circle,1.32022430366593,103.6756285744157,24259,DNV GL Laboratory,LTA
24269,Sing Huat Hardware,Gul Circle,1.31796007151086,103.67660828077693,24269,Sing Huat Hardware,LTA
24279,Cameron Iron Works,Gul Circle,1.31480277476233,103.6767463061916,24279,Cameron Iron Works,LTA
24289,Opp Keppel T&T,Gul Circle,1.31240457504935,103.674858525035,24289,Opp Keppel T&T,LTA
24299,Aft Gul Way,Gul Circle,1.31215859373419,103.67165007095036,24299,Aft Gul Way,LTA
24301,SNL Logistics Pte Ltd,Gul Circle,1.31260985884793,103.66584908540896,24301,SNL Logistics Pte Ltd,LTA
24331,Opp Hong Hang Bldg,Pioneer Rd,1.30854833300657,103.66868333299611,24331,Opp Hong Hang Bldg,LTA
24339,Hong Hang Bldg,Pioneer Rd,1.30840666698801,103.66899333300486,24339,Hong Hang Bldg,LTA
24341,Seatrium Pioneer Yard,Gul Rd,1.29559624794118,103.67069575266142,24341,Seatrium Pioneer Yard,LTA
24349,ST Engrg Gul Yard,Gul Rd,1.29557792043984,103.67091644467769,24349,ST Engrg Gul Yard,LTA
24351,Opp S'pore Takada Ind,Gul Rd,1.29811763317717,103.6683905248493,24351,Opp S'pore Takada Ind,LTA
24359,S'pore Takada Ind,Gul Rd,1.29822556407932,103.66853349337183,24359,S'pore Takada Ind,LTA
24369,Hanwha Offshore S'pore,Gul Rd,1.30077687663858,103.66698326196405,24369,Hanwha Offshore S'pore,LTA
24379,Opp Asia Ind Gases,Gul Rd,1.30366277967429,103.66588434674222,24379,Opp Asia Ind Gases,LTA
24381,GE Keppel Energy Svcs,Gul Rd,1.3068880559927,103.66532722200753,24381,GE Keppel Energy Svcs,LTA
24389,Opp GE Keppel Energy Svcs,Gul Rd,1.30668431065764,103.66551563876423,24389,Opp GE Keppel Energy Svcs,LTA
24391,Chem-Solv Technologies,Pioneer Sector 2,1.29859319877639,103.66447101698635,24391,Chem-Solv Technologies,LTA
24401,Opp Hoe Huat Engrg,Pioneer Sector 2,1.30031638897466,103.66355777798681,24401,Opp Hoe Huat Engrg,LTA
24411,Opp Multi Ways Equipment,Pioneer Sector 2,1.30243777798816,103.66173361100701,24411,Opp Multi Ways Equipment,LTA
24421,Bef Pioneer Sector 1,Pioneer Sector 2,1.30463277796645,103.65950611101405,24421,Bef Pioneer Sector 1,LTA
24431,Aft Pioneer Sector 2,Pioneer Sector 1,1.30726611103183,103.6576999999841,24431,Aft Pioneer Sector 2,LTA
24441,GSK,Pioneer Sector 3,1.30713498253909,103.66096830094709,24441,GSK,LTA
24451,Opp Cambridge Ind Trust,Pioneer Sector 3,1.30599340060276,103.66378722029442,24451,Opp Cambridge Ind Trust,LTA
24461,Bef Nam Leong Co Pte Ltd,Pioneer Sector Lane,1.29723931495896,103.66626018526829,24461,Bef Nam Leong Co Pte Ltd,LTA
24489,Aft Joo Koon Way,Joo Koon Rd,1.32574395668742,103.67111058135133,24489,Aft Joo Koon Way,LTA
24499,Panasonic Ind Devices,Joo Koon Rd,1.32598700998791,103.67439565139507,24499,Panasonic Ind Devices,LTA
24501,Bef Tuas Flyover,PIE,1.32424896848956,103.66479791875364,24501,Bef Tuas Flyover,LTA
24509,Aft Tuas Flyover,PIE,1.32431478516881,103.66411622471436,24509,Aft Tuas Flyover,LTA
24511,Gul Circle Stn Exit A,Tuas Rd,1.319446944,103.6608911,24511,Gul Circle Stn Exit A,SimplyGo
24519,Gul Circle Stn Exit B,Tuas Rd,1.319071944,103.6598081,24519,Gul Circle Stn Exit B,SimplyGo
24521,Bef Tuas Ave 5,Tuas Rd,1.317440843177,103.65887836276522,24521,Bef Tuas Ave 5,LTA
24529,Aft Tuas Ave 5,Tuas Rd,1.31721248927948,103.65816649904158,24529,Aft Tuas Ave 5,LTA
24531,Utracon Corp,Pioneer Sector 1,1.30622638897168,103.65688416696948,24531,Utracon Corp,LTA
24539,Dundee Marine,Pioneer Sector 1,1.30492020241064,103.65548029310382,24539,Dundee Marine,LTA
24541,Opp Seatrium Tuas Yard,Pioneer Sector 1,1.30275657598845,103.6556555059217,24541,Opp Seatrium Tuas Yard,LTA
24549,Seatrium Tuas Yard,Pioneer Sector 1,1.30273638896787,103.65543583300811,24549,Seatrium Tuas Yard,LTA
24559,Opp Crystal Offshore,Pioneer Sector 1,1.30079305601761,103.6574800000263,24559,Opp Crystal Offshore,LTA
24571,Seng Heng Engrg,Joo Koon Circle,1.32367555849755,103.6690675022225,24571,Seng Heng Engrg,LTA
24581,Opp ESAB,Joo Koon Circle,1.3249613889807,103.666995833031,24581,Opp ESAB,LTA
24599,Bef Joo Koon Way,Joo Koon Rd,1.32562284433654,103.66926644008088,24599,Bef Joo Koon Way,LTA
24601,Progress Galvanizing,Tuas Rd,1.31333999996651,103.65486500001047,24601,Progress Galvanizing,LTA
24609,Opp Progress Galvanizing,Tuas Rd,1.3134310373537,103.65475166394909,24609,Opp Progress Galvanizing,LTA
24611,Bef Marinteknik,Tuas Rd,1.31085562935941,103.65254056553094,24611,Bef Marinteknik,LTA
24619,Opp Marinteknik,Tuas Rd,1.31113971951498,103.65260471956782,24619,Opp Marinteknik,LTA
24621,Aft Ocean Tanker,Tuas Rd,1.30797138899535,103.64977944402521,24621,Aft Ocean Tanker,LTA
24629,Opp Ocean Tanker,Tuas Rd,1.3085113890287,103.65015527797974,24629,Opp Ocean Tanker,LTA
24631,Bef Benoi Rd,Gul Circle,1.32056657586424,103.67824444522353,24631,Bef Benoi Rd,LTA
24639,Aft Benoi Rd,Gul Circle,1.32041012800861,103.67791569301414,24639,Aft Benoi Rd,LTA
24641,W Atelier,Gul Ave,1.31424000000651,103.66551388890647,24641,W Atelier,LTA
24651,Metall-Treat Ind,Gul Ave,1.31490027800406,103.66882611097928,24651,Metall-Treat Ind,LTA
24671,Hiap Teck Metal Co,Pioneer Rd,1.30957805602715,103.66123000003104,24671,Hiap Teck Metal Co,LTA
24679,Opp Hiap Teck Metal Co,Pioneer Rd,1.30929393064989,103.6612549652211,24679,Opp Hiap Teck Metal Co,LTA
24681,Opp Jurong Insp Ctr,Pioneer Rd,1.31200874931979,103.65863348470843,24681,Opp Jurong Insp Ctr,LTA
24689,Jurong Insp Ctr,Pioneer Rd,1.31152436181276,103.65889588893424,24689,Jurong Insp Ctr,LTA
24691,Aft Tuas Rd,Pioneer Rd,1.31344500002083,103.65712805602769,24691,Aft Tuas Rd,LTA
24699,Bef Tuas Rd,Pioneer Rd,1.31345305601187,103.65690250002406,24699,Bef Tuas Rd,LTA
24701,Tuas Cres Stn Exit B,Pioneer Rd,1.321386,103.649116,24701,Tuas Cres Stn Exit B,SimplyGo
24709,Tuas Cres Stn Exit A,Pioneer Rd,1.32089,103.649026,24709,Tuas Cres Stn Exit A,SimplyGo
24711,Tuas West Rd Stn Exit B,Pioneer Rd,1.329871,103.639994,24711,Tuas West Rd Stn Exit B,SimplyGo
24719,Tuas West Rd Stn Exit A,Pioneer Rd,1.330051,103.639332,24719,Tuas West Rd Stn Exit A,SimplyGo
25009,Tuas Ter,Tuas West Dr,1.34499542766088,103.63920357507963,25009,Tuas Ter,LTA
25059,Aft Tuas Sth Blvd,Tuas Sth Way,1.270007,103.61725,25059,Aft Tuas Sth Blvd,LTA
25061,Kyocera Chemical,Tuas Ave 9,1.32758500003063,103.64528750001706,25061,Kyocera Chemical,LTA
25069,Opp Kyocera Chemical,Tuas Ave 9,1.32751179627799,103.64551802153501,25069,Opp Kyocera Chemical,LTA
25071,Opp Nissin Trspt,Tuas Ave 9,1.32958277801799,103.64320638902281,25071,Opp Nissin Trspt,LTA
25079,Nissin Trspt,Tuas Ave 9,1.32944568983893,103.64347153803386,25079,Nissin Trspt,LTA
25091,Aft Tuas Ave 7,Tuas Ave 12,1.33443305603142,103.64520499998908,25091,Aft Tuas Ave 7,LTA
25099,Opto-Pharm,Tuas Ave 12,1.33392910725335,103.6449493341418,25099,Opto-Pharm,LTA
25101,Opp SMC Mfg,Tuas Ave 1,1.33428472907824,103.64783751324052,25101,Opp SMC Mfg,LTA
25109,SMC Mfg,Tuas Ave 1,1.33462333299665,103.64732250002415,25109,SMC Mfg,LTA
25111,Aft Tuas Ave 10,Tuas Ave 1,1.33239888543698,103.64981610844488,25111,Aft Tuas Ave 10,LTA
25119,Bef Tuas Ave 10,Tuas Ave 1,1.33212638903277,103.64991694402983,25119,Bef Tuas Ave 10,LTA
25121,Aft Tuas Ave 8,Tuas Ave 1,1.33060763294167,103.65169663523501,25121,Aft Tuas Ave 8,LTA
